Fahrgast_ID,Spawnzeit,Einsteigzeit,Austeigezeit,Wartezeit,Startetage,Zieletage,Nimmt_Treppenhaus
338,3382.6738672790134,3391.6738672790134,3431.6738672790134,9.0,0,6,False
342,3427.2158063685624,3438.013457914353,3448.013457914353,10.797651545790359,0,1,False
341,3414.128796371119,3438.013457914353,3473.013457914353,23.88466154323396,0,5,False
344,3459.5532026324286,3472.0592981493737,3487.0592981493737,12.506095516945152,0,2,False
343,3447.0592981493737,3472.0592981493737,3497.0592981493737,25.0,0,3,False
340,3413.013457914353,3438.013457914353,3498.013457914353,25.0,0,9,False
345,3490.3052549270533,3500.3052549270533,3530.3052549270533,10.0,0,5,False
348,3514.3561391645185,3525.6143492420524,3535.6143492420524,11.258210077533931,0,1,False
350,3523.041228139187,3525.6143492420524,3545.6143492420524,2.5731211028655707,0,2,False
346,3492.431014109885,3500.3052549270533,3550.3052549270533,7.874240817168356,0,8,False
352,3526.1546835081695,3555.6143492420524,3565.6143492420524,29.459665733882957,0,1,False
347,3510.6143492420524,3525.6143492420524,3570.6143492420524,15.0,0,6,False
354,3543.681150824048,3555.6143492420524,3575.6143492420524,11.933198418004395,0,2,False
355,3544.681150824048,3555.6143492420524,3575.6143492420524,10.933198418004395,0,2,False
349,3519.520300749773,3525.6143492420524,3585.6143492420524,6.0940484922793985,0,8,False
351,3525.1546835081695,3525.6143492420524,3585.6143492420524,0.4596657338829573,0,8,False
353,3535.9026363068533,3555.6143492420524,3585.6143492420524,19.711712935199103,0,3,False
356,3547.1381748017147,3555.6143492420524,3595.6143492420524,8.476174440337672,0,4,False
360,3560.7643946738162,3595.3052549270533,3610.3052549270533,34.54086025323704,0,2,False
362,3591.204113726206,3595.3052549270533,3610.3052549270533,4.101141200847451,0,2,False
357,3548.1381748017147,3555.6143492420524,3620.6143492420524,7.476174440337672,0,8,False
361,3584.537013223451,3595.3052549270533,3625.3052549270533,10.768241703602143,0,4,False
358,3556.0604350102526,3595.3052549270533,3635.3052549270533,39.24481991680068,0,5,False
359,3558.5855000838233,3595.3052549270533,3635.3052549270533,36.71975484323002,0,5,False
363,3603.170286542347,3638.170286542347,3663.170286542347,35.0,0,4,False
364,3662.8681198555023,3677.8681198555023,3712.8681198555023,15.0,2,8,False
365,3726.527094597013,3731.527094597013,3741.527094597013,5.0,1,2,False
366,3738.382583090819,3743.382583090819,3778.382583090819,5.0,0,6,False
367,3744.77290982174,3763.382583090819,3778.382583090819,18.60967326907894,7,9,False
368,3773.1646803558183,3778.1646803558183,3798.1646803558183,5.0,7,4,False
371,3805.4304189143268,3818.1646803558183,3833.1646803558183,12.734261441491526,1,3,False
369,3777.7320773940883,3813.382583090819,3833.382583090819,35.65050569673076,0,3,False
370,3780.019913229326,3828.382583090819,3848.382583090819,48.36266986149303,4,7,False
373,3840.6231743737435,3840.6231743737435,3860.6231743737435,0.0,3,6,False
372,3818.208492291579,3828.382583090819,3863.382583090819,10.17409079923982,4,9,False
376,3870.603963677829,3875.6231743737435,3895.6231743737435,5.019210695914353,4,2,False
375,3853.015575497563,3885.6231743737435,3895.6231743737435,32.60759887618042,3,2,False
374,3852.015575497563,3862.015575497563,3902.015575497563,10.0,1,8,False
377,3883.8868826926123,3905.6231743737435,3915.6231743737435,21.736291681131206,1,0,False
378,3895.892020502277,3913.382583090819,3928.382583090819,17.49056258854216,2,4,False
379,3910.625590854408,3932.015575497563,3967.015575497563,21.389984643155003,9,4,False
381,3947.636657000999,3948.382583090819,3968.382583090819,0.7459260898199318,7,4,False
382,3959.3414132122134,3959.3414132122134,3974.3414132122134,0.0,6,4,False
380,3924.3659031896377,3947.015575497563,3987.015575497563,22.649672307925357,7,1,False
383,4009.9654737353217,4029.9654737353217,4039.9654737353217,20.0,8,7,False
384,4025.7555717039104,4034.9654737353217,4069.9654737353217,9.209902031411275,7,1,False
386,4079.549674969364,4094.549674969364,4104.549674969364,15.0,6,5,False
385,4065.9610659235927,4075.9610659235927,4125.961065923593,10.0,9,0,False
387,4086.7234740913714,4114.965473735321,4144.965473735321,28.24199964394984,9,4,False
388,4143.913310267236,4143.913310267236,4153.913310267236,0.0,0,1,False
389,4200.2719998423945,4205.2719998423945,4240.2719998423945,5.0,3,9,False
390,4239.851777285599,4245.2719998423945,4295.2719998423945,5.4202225567951245,9,0,False
391,4275.551174129159,4280.551174129159,4310.551174129159,5.0,4,9,False
392,4303.643805952479,4303.643805952479,4318.643805952479,0.0,0,2,False
393,4336.616887677161,4346.616887677161,4356.616887677161,10.0,7,8,False
394,4384.373059173135,4384.373059173135,4404.373059173135,0.0,7,4,False
395,4434.108860336006,4444.108860336006,4484.108860336006,10.0,2,9,False
396,4474.615148006874,4479.615148006874,4489.615148006874,5.0,6,7,False
398,4507.925997191473,4521.08106108117,4531.08106108117,13.155063889697885,5,6,False
397,4501.08106108117,4516.08106108117,4551.08106108117,15.0,1,7,False
399,4525.938175987915,4535.938175987915,4560.938175987915,10.0,5,1,False
400,4541.661246377444,4561.661246377444,4581.661246377444,20.0,2,5,False
401,4628.803549019595,4633.803549019595,4643.803549019595,5.0,6,7,False
402,4644.785766545845,4654.785766545845,4669.785766545845,10.0,4,6,False
404,4665.902254096889,4679.785766545845,4714.785766545845,13.883512448956026,7,1,False
403,4660.189740447766,4675.189740447766,4720.189740447766,15.0,8,0,False
405,4745.656772753025,4760.656772753025,4770.656772753025,15.0,5,4,False
407,4829.638057195517,4834.638057195517,4849.638057195517,5.0,6,8,False
406,4821.38125521365,4826.38125521365,4851.38125521365,5.0,5,1,False
409,4879.038938604261,4884.038938604261,4894.038938604261,5.0,7,6,False
408,4854.897971739614,4861.38125521365,4906.38125521365,6.483283474035488,0,8,False
410,4893.673426704281,4923.673426704281,4943.673426704281,30.0,0,3,False
412,4926.144097012654,4946.38125521365,4966.38125521365,20.23715820099551,9,7,False
411,4915.491290166435,4956.38125521365,4981.38125521365,40.8899650472149,8,5,False
413,4952.820682928569,4964.038938604261,5004.038938604261,11.21825567569158,7,0,False
414,4985.239027130171,4996.38125521365,5006.38125521365,11.142228083478585,3,4,False
416,5004.153546963943,5011.38125521365,5031.38125521365,7.227708249706666,4,7,False
415,4990.136512089534,5020.239027130171,5060.239027130171,30.102515040636717,8,2,False
417,5005.153546963943,5030.239027130171,5070.239027130171,25.08548016622808,7,1,False
419,5056.569376839306,5066.38125521365,5076.38125521365,9.811878374343905,3,2,False
418,5021.992044851376,5059.038938604261,5109.038938604261,37.0468937528849,0,9,False
420,5128.683569737022,5138.683569737022,5163.683569737022,10.0,4,8,False
422,5143.135126399956,5143.683569737022,5178.683569737022,0.5484433370656916,6,1,False
423,5152.1724603998,5163.683569737022,5178.683569737022,11.51110933722157,3,1,False
425,5157.002562805518,5168.683569737022,5198.683569737022,11.681006931503362,2,7,False
421,5130.335468756926,5153.683569737022,5208.683569737022,23.348100980095296,0,8,False
424,5153.755727094086,5173.683569737022,5208.683569737022,19.927842642935502,7,1,False
427,5227.050533599325,5232.050533599325,5247.050533599325,5.0,4,6,False
426,5207.564871178291,5222.564871178291,5247.564871178291,15.0,4,8,False
428,5229.35673498677,5242.050533599325,5267.050533599325,12.693798612554929,7,3,False
429,5285.649917134656,5290.649917134656,5300.649917134656,5.0,7,8,False
430,5289.008058428694,5300.649917134656,5330.649917134656,11.641858705961567,2,6,False
431,5309.971678220457,5310.649917134656,5350.649917134656,0.6782389141990279,3,9,False
432,5319.494484657212,5324.494484657212,5359.494484657212,5.0,8,2,False
433,5390.565352610234,5395.565352610234,5415.565352610234,5.0,1,4,False
434,5569.190773623525,5574.190773623525,5584.190773623525,5.0,6,5,False
435,5571.109662996925,5589.190773623525,5614.190773623525,18.081110626600093,8,4,False
438,5591.756050782554,5599.190773623525,5619.190773623525,7.434722840971517,9,7,False
440,5607.045131445292,5609.190773623525,5619.190773623525,2.1456421782331745,8,7,False
436,5572.109662996925,5614.190773623525,5644.190773623525,42.08111062660009,0,4,False
439,5592.756050782554,5629.190773623525,5664.190773623525,36.43472284097152,2,7,False
437,5589.003440255981,5639.190773623525,5669.190773623525,50.18733336754394,4,9,False
441,5719.998901172628,5724.998901172628,5744.998901172628,5.0,5,8,False
442,5753.296804923079,5753.296804923079,5768.296804923079,0.0,8,6,False
443,5789.348470315759,5794.348470315759,5809.348470315759,5.0,7,5,False
447,5831.530376206188,5839.348470315759,5854.348470315759,7.818094109571575,5,7,False
445,5819.076598171725,5835.942743065985,5855.942743065985,16.866144894260287,6,3,False
444,5810.942743065985,5824.348470315759,5869.348470315759,13.405727249773918,3,9,False
446,5823.925648619912,5835.942743065985,5870.942743065985,12.017094446073315,6,0,False
448,5869.907410804856,5884.907410804856,5909.907410804856,15.0,6,2,False
449,5920.737580773745,5925.737580773745,5965.737580773745,5.0,7,0,False
450,5985.067902663693,5995.067902663693,6030.067902663693,10.0,2,8,False
451,6004.62078011895,6039.62078011895,6064.62078011895,35.0,9,5,False
452,6007.25992848,,,60.0,1,7,True
453,6052.066459223267,6079.62078011895,6119.62078011895,27.554320895683304,1,8,False
456,6093.618328860754,6135.067902663693,6145.067902663693,41.449573802938176,2,1,False
454,6076.829624653763,6109.62078011895,6149.62078011895,32.79115546518733,7,0,False
455,6092.224014052584,,,60.0,2,6,True
458,6165.322642954118,6169.62078011895,6194.62078011895,4.298137164832042,5,9,False
457,6132.447485258165,6180.067902663693,6200.067902663693,47.620417405527405,7,4,False
459,6235.161828812424,6235.161828812424,6265.161828812424,0.0,6,1,False
460,6265.487978548437,6265.487978548437,6285.487978548437,0.0,5,8,False
461,6270.231343053371,6285.231343053371,6295.231343053371,15.0,6,5,False
462,6305.325416608847,6310.325416608847,6320.325416608847,5.0,7,8,False
464,6365.747229362442,6373.462328859628,6388.462328859628,7.715099497185292,1,3,False
465,6366.747229362442,6393.462328859628,6403.462328859628,26.715099497185292,4,3,False
463,6333.462328859628,6368.462328859628,6418.462328859628,35.0,0,9,False
466,6415.295920763441,6425.295920763441,6455.295920763441,10.0,1,6,False
468,6448.175995353968,6451.815769793048,6466.815769793048,3.639774439080611,2,4,False
467,6441.815769793048,6441.815769793048,6486.815769793048,0.0,1,7,False
469,6497.9936563812635,6527.9936563812635,6557.9936563812635,30.0,0,5,False
470,6574.844589386189,6574.844589386189,6599.844589386189,0.0,0,4,False
471,6588.62732920569,6593.62732920569,6603.62732920569,5.0,5,6,False
472,6592.624273479766,6598.62732920569,6608.62732920569,6.003055725924241,2,3,False
473,6625.521826275131,6635.521826275131,6650.521826275131,10.0,8,6,False
474,6663.6682181100905,6673.6682181100905,6713.6682181100905,10.0,9,2,False
475,6777.175515368151,6777.175515368151,6787.175515368151,0.0,2,1,False
476,6818.5710527009,6818.5710527009,6838.5710527009,0.0,9,6,False
478,6837.0572025239635,6848.5710527009,6863.5710527009,11.513850176936103,7,9,False
477,6836.0572025239635,6836.0572025239635,6871.0572025239635,0.0,9,3,False
479,6873.486371927373,6881.0572025239635,6891.0572025239635,7.570830596590895,2,3,False
480,6874.486371927373,6883.486371927373,6903.486371927373,9.0,7,4,False
481,6898.2450474534635,6918.2450474534635,6938.2450474534635,20.0,7,4,False
484,6941.49128521925,6943.2450474534635,6953.2450474534635,1.7537622342133545,2,1,False
483,6915.010066901533,6963.2450474534635,6988.2450474534635,48.234980551930676,4,8,False
482,6910.551898501339,6948.486371927373,6988.486371927373,37.93447342603395,0,7,False
485,6996.882925803241,6996.882925803241,7011.882925803241,0.0,7,5,False
487,7034.517447145214,7038.586085586357,7053.586085586357,4.068638441142866,6,4,False
486,7023.586085586357,7033.586085586357,7063.586085586357,10.0,9,4,False
488,7085.996650303669,7090.996650303669,7110.996650303669,5.0,7,4,False
489,7128.343921973317,7133.343921973317,7153.343921973317,5.0,3,6,False
490,7141.712804778819,7156.712804778819,7191.712804778819,15.0,7,1,False
491,7275.224611884891,7285.224611884891,7305.224611884891,10.0,3,6,False
492,7279.521110969251,7305.224611884891,7335.224611884891,25.70350091563978,9,5,False
493,7301.807790754481,7305.224611884891,7345.224611884891,3.4168211304095166,9,4,False
495,7314.682801847755,7325.224611884891,7345.224611884891,10.541810037135292,6,4,False
494,7311.245710379455,7321.245710379455,7346.245710379455,10.0,4,0,False
498,7358.0760891394175,7378.0760891394175,7398.0760891394175,20.0,7,4,False
496,7327.56464692771,7351.245710379455,7401.245710379455,23.681063451745104,0,9,False
497,7343.66773495873,7351.245710379455,7401.245710379455,7.577975420725124,0,9,False
500,7410.313512026962,7412.4166031184905,7427.4166031184905,2.1030910915287677,5,3,False
499,7407.4166031184905,7412.4166031184905,7447.4166031184905,5.0,3,9,False
502,7436.397392931291,7441.397392931291,7456.397392931291,5.0,4,2,False
501,7422.8701540527345,7432.4166031184905,7467.4166031184905,9.54644906575595,3,9,False
503,7439.373005467405,7466.397392931291,7476.397392931291,27.024387463885432,1,0,False
504,7480.967154579399,7490.967154579399,7510.967154579399,10.0,4,7,False
505,7497.482527300553,7507.482527300553,7557.482527300553,10.0,0,9,False
506,7550.427240153937,7560.427240153937,7580.427240153937,10.0,5,2,False
507,7616.307980875119,7621.307980875119,7641.307980875119,5.0,1,4,False
508,7684.911036302141,7689.911036302141,7699.911036302141,5.0,5,6,False
509,7851.803909285396,7861.803909285396,7871.803909285396,10.0,2,3,False
510,7866.536685186176,7866.803909285396,7906.803909285396,0.2672240992196748,2,8,False
511,7877.4592358586715,7886.803909285396,7906.803909285396,9.344673426724512,5,8,False
512,7895.744355523662,7910.744355523662,7935.744355523662,15.0,8,4,False
513,7898.277803219379,7941.803909285396,7956.803909285396,43.52610606601684,2,4,False
514,7935.608186733292,7965.744355523662,7985.744355523662,30.136168790369993,7,4,False
515,7967.407508594487,7967.407508594487,7992.407508594487,0.0,5,1,False
516,7970.359350419615,7970.744355523662,8005.744355523662,0.38500510404719535,7,1,False
517,8025.804888376955,8030.804888376955,8040.804888376955,5.0,2,3,False
518,8037.051875651167,8052.051875651167,8067.051875651167,15.0,6,8,False
519,8058.122502909379,8058.122502909379,8083.122502909379,0.0,5,1,False
520,8083.721989420748,8083.721989420748,8118.721989420748,0.0,6,0,False
521,8099.563560881718,8114.563560881718,8139.563560881718,15.0,4,8,False
522,8115.422170031358,8128.721989420748,8163.721989420748,13.299819389389995,1,7,False
523,8302.584881558818,8312.584881558818,8322.584881558818,10.0,5,4,False
524,8333.42442923503,8353.42442923503,8373.42442923503,20.0,9,6,False
525,8367.888145847965,8383.42442923503,8408.42442923503,15.53628338706585,5,1,False
526,8407.274761641993,8427.274761641993,8452.274761641993,20.0,3,7,False
527,8413.294680885278,8418.42442923503,8468.42442923503,5.129748349752845,0,9,False
528,8431.125359713094,8456.125359713094,8476.125359713094,25.0,8,5,False
529,8463.627571328385,8473.42442923503,8508.42442923503,9.796857906645528,9,3,False
531,8484.74027393443,8506.934670388133,8521.934670388133,22.19439645370221,4,6,False
530,8481.934670388133,8501.934670388133,8536.934670388133,20.0,1,7,False
532,8527.49502943267,8552.49502943267,8562.49502943267,25.0,1,2,False
534,8536.062672827326,8541.934670388133,8576.934670388133,5.871997560807358,7,1,False
533,8532.830525058864,8542.49502943267,8577.49502943267,9.664504373806267,0,4,False
535,8577.695128636056,8577.695128636056,8592.695128636056,0.0,1,3,False
537,8625.100443579702,8625.100443579702,8635.100443579702,0.0,6,7,False
536,8587.590168106326,8607.590168106326,8642.590168106326,20.0,8,2,False
538,8669.012711512889,8674.012711512889,8694.012711512889,5.0,5,8,False
539,8696.107691042314,8701.107691042314,8721.107691042314,5.0,6,9,False
540,8760.558730075056,8795.558730075056,8820.558730075056,35.0,2,6,False
541,8770.135589938804,8785.558730075056,8830.558730075056,15.423140136252186,1,7,False
542,8787.546322957292,8830.558730075056,8850.558730075056,43.01240711776336,9,6,False
544,8800.612223997221,8845.558730075056,8860.558730075056,44.94650607783478,5,3,False
543,8797.785592940028,8855.558730075056,8880.558730075056,57.773137135027355,4,0,False
545,8928.425226732936,8933.425226732936,8958.425226732936,5.0,7,3,False
546,8939.082008793803,8939.082008793803,8964.082008793803,0.0,5,1,False
547,8965.933208234597,8975.933208234597,8995.933208234597,10.0,5,8,False
549,8989.296977035008,8997.51988364496,9017.51988364496,8.222906609951679,6,4,False
548,8987.51988364496,9007.51988364496,9042.51988364496,20.0,5,0,False
550,9036.658769687903,9046.658769687903,9061.658769687903,10.0,3,1,False
551,9051.218688689636,9066.218688689636,9101.218688689636,15.0,7,1,False
552,9108.73476216417,9113.73476216417,9148.73476216417,5.0,3,9,False
553,9139.939331734084,9154.939331734084,9184.939331734084,15.0,0,5,False
554,9168.764416735481,9183.764416735481,9193.764416735481,15.0,3,2,False
555,9199.701774503472,9219.701774503472,9254.701774503472,20.0,9,3,False
556,9277.083396622715,9287.083396622715,9327.083396622715,10.0,1,8,False
558,9370.99703154929,9375.99703154929,9390.99703154929,5.0,3,5,False
557,9352.065185584983,9357.065185584983,9392.065185584983,5.0,3,9,False
559,9398.009532350412,9408.009532350412,9448.009532350412,10.0,2,9,False
560,9424.837735111616,9434.837735111616,9459.837735111616,10.0,0,4,False
561,9430.667362417,9444.837735111616,9479.837735111616,14.170372694616162,2,8,False
562,9481.249202077324,9481.249202077324,9496.249202077324,0.0,4,2,False
563,9508.715724765987,9513.715724765987,9523.715724765987,5.0,1,0,False
565,9519.889169712444,9523.715724765987,9538.715724765987,3.826555053543416,5,3,False
564,9510.989835475195,9538.715724765987,9553.715724765987,27.72588929079211,2,0,False
566,9551.684711264486,9581.684711264486,9606.684711264486,30.0,9,5,False
567,9584.737563057588,9609.737563057588,9624.737563057588,25.0,0,2,False
568,9597.410460780726,9611.684711264486,9636.684711264486,14.274250483760625,4,0,False
569,9696.18784733108,9696.18784733108,9721.18784733108,0.0,2,6,False
570,9832.368820708942,9842.368820708942,9882.368820708942,10.0,8,1,False
571,9853.64223280409,9863.64223280409,9898.64223280409,10.0,1,7,False
573,9876.54008788011,9894.73007455874,9904.73007455874,18.189986678629793,8,9,False
572,9869.73007455874,9903.64223280409,9918.64223280409,33.91215824534993,7,5,False
574,9911.845765080023,9931.845765080023,9966.845765080023,20.0,1,7,False
577,9982.172214851098,9986.845765080023,10011.845765080023,4.673550228924796,8,4,False
575,9954.410064810514,9986.845765080023,10021.845765080023,32.43570026950874,8,3,False
576,9971.439230129856,9979.410064810514,10029.410064810514,7.9708346806582995,9,0,False
578,10026.235703469823,10031.235703469823,10071.235703469823,5.0,7,0,False
579,10043.453846592622,10043.453846592622,10083.453846592622,0.0,0,7,False
580,10182.317911216693,10187.317911216693,10217.317911216693,5.0,6,1,False
581,10233.545598884924,10243.545598884924,10278.545598884924,10.0,7,1,False
582,10283.426669138516,10283.545598884924,10308.545598884924,0.11892974640795728,1,5,False
583,10293.859849953536,10323.859849953536,10363.859849953536,30.0,9,2,False
584,10389.446258695496,10394.446258695496,10404.446258695496,5.0,1,2,False
587,10437.305590211015,10439.830218777406,10449.830218777406,2.5246285663906747,5,6,False
585,10415.160493283047,10425.160493283047,10455.160493283047,10.0,4,9,False
586,10434.830218777406,10454.830218777406,10464.830218777406,20.0,9,8,False
588,10508.930381685994,10508.930381685994,10518.930381685994,0.0,9,8,False
589,10519.958222762009,10534.958222762009,10554.958222762009,15.0,4,7,False
590,10534.80197561761,10553.930381685994,10563.930381685994,19.1284060683829,8,9,False
591,10536.924188105302,10559.958222762009,10589.958222762009,23.034034656706353,6,1,False
594,10575.006140610458,10578.930381685994,10603.930381685994,3.9242410755359742,7,3,False
593,10549.219678906024,10604.958222762009,10624.958222762009,55.73854385598497,3,6,False
595,10595.943869994642,10619.958222762009,10629.958222762009,24.01435276736629,6,5,False
596,10623.375355865111,10628.930381685994,10638.930381685994,5.5550258208822925,7,6,False
592,10544.191696924992,10589.958222762009,10639.958222762009,45.76652583701616,1,8,False
598,10668.761782513837,10668.761782513837,10678.761782513837,0.0,5,6,False
597,10651.6057211949,10651.6057211949,10681.6057211949,0.0,6,1,False
599,10672.204840411376,10683.761782513837,10693.761782513837,11.556942102461107,5,4,False
600,10680.859225418537,10683.761782513837,10708.761782513837,2.902557095299926,5,2,False
603,10698.13020423821,10698.145775939434,10723.145775939434,0.015571701223962009,1,5,False
601,10682.12591971618,10688.761782513837,10723.761782513837,6.635862797656955,7,1,False
602,10693.145775939434,10698.145775939434,10733.145775939434,5.0,1,6,False
604,10750.588730643101,10750.588730643101,10785.588730643101,0.0,2,8,False
605,10803.685505605861,10808.685505605861,10858.685505605861,5.0,0,9,False
606,10877.175007553244,10882.175007553244,10902.175007553244,5.0,8,5,False
607,10919.17300285298,10939.17300285298,10969.17300285298,20.0,1,6,False
608,11001.356462769121,11006.356462769121,11016.356462769121,5.0,5,6,False
609,11036.69676571132,11051.69676571132,11076.69676571132,15.0,0,4,False
610,11061.998812659815,11096.998812659815,11126.998812659815,35.0,9,4,False
611,11202.231108651795,11207.231108651795,11232.231108651795,5.0,5,1,False
612,11214.186280313354,11224.186280313354,11234.186280313354,10.0,9,8,False
613,11281.247485906633,11291.247485906633,11301.247485906633,10.0,3,2,False
614,11310.905601807543,11315.905601807543,11340.905601807543,5.0,7,3,False
615,11316.773535003518,11335.905601807543,11360.905601807543,19.13206680402436,1,5,False
616,11323.187228140805,11365.905601807543,11385.905601807543,42.718373666737534,8,5,False
617,11352.915295034381,11395.905601807543,11415.905601807543,42.99030677316114,1,4,False
619,11415.35190353605,11415.905601807543,11430.905601807543,0.5536982714929763,6,8,False
620,11431.91652773245,11435.905601807543,11445.905601807543,3.9890740750925033,9,8,False
618,11391.53210562195,11435.905601807543,11475.905601807543,44.37349618559165,9,3,False
622,11478.583166397491,11486.327966689913,11511.327966689913,7.744800292421132,4,0,False
623,11479.917787839186,11501.327966689913,11516.327966689913,21.41017885072688,2,4,False
624,11488.519291528168,11520.905601807543,11530.905601807543,32.38631027937481,4,5,False
621,11466.327966689913,11495.905601807543,11555.905601807543,29.577635117630052,0,9,False
625,11631.878636573689,11636.878636573689,11666.878636573689,5.0,5,0,False
626,11675.224914141521,11680.224914141521,11720.224914141521,5.0,2,9,False
627,11715.184369901695,11720.184369901695,11750.184369901695,5.0,6,1,False
628,11781.885585207561,11786.885585207561,11801.885585207561,5.0,2,0,False
629,11811.555117275615,11816.555117275615,11856.555117275615,5.0,1,8,False
630,11849.100523503563,11859.100523503563,11879.100523503563,10.0,3,6,False
631,11941.315284715849,11941.315284715849,11951.315284715849,0.0,6,7,False
632,12100.424002570695,12105.424002570695,12125.424002570695,5.0,5,2,False
633,12179.616220821292,12179.616220821292,12189.616220821292,0.0,5,4,False
634,12219.495915972117,12224.495915972117,12249.495915972117,5.0,5,9,False
635,12235.712621224555,12254.495915972117,12299.495915972117,18.78329474756174,9,1,False
636,12262.726820094791,12307.726820094791,12322.726820094791,45.0,0,2,False
638,12360.437135051208,12360.437135051208,12370.437135051208,0.0,0,1,False
637,12358.985034116813,12358.985034116813,12398.985034116813,0.0,2,9,False
639,12386.579822300115,12401.579822300115,12421.579822300115,15.0,4,7,False
640,12435.354125946524,12440.354125946524,12450.354125946524,5.0,6,7,False
641,12502.798450618104,12512.798450618104,12527.798450618104,10.0,9,7,False
642,12528.494534915542,12537.798450618104,12552.798450618104,9.303915702561426,6,4,False
643,12546.440807631114,12561.440807631114,12591.440807631114,15.0,3,8,False
644,12586.31500565794,12596.31500565794,12621.31500565794,10.0,1,5,False
647,12622.54779046403,12636.31500565794,12646.31500565794,13.767215193909578,7,8,False
646,12618.389479116144,12623.723404204107,12653.723404204107,5.333925087963507,4,9,False
645,12608.723404204107,12618.723404204107,12653.723404204107,10.0,6,1,False
648,12625.805786292558,12633.723404204107,12663.723404204107,7.917617911549314,4,0,False
649,12683.179107208873,12698.179107208873,12718.179107208873,15.0,3,6,False
651,12699.54219667465,12723.179107208873,12743.179107208873,23.636910534221897,0,3,False
652,12748.794511477943,12753.794511477943,12763.794511477943,5.0,4,3,False
650,12685.795837320797,12738.179107208873,12788.179107208873,52.38326988807603,9,0,False
653,12764.30437241044,12773.794511477943,12788.794511477943,9.49013906750406,2,4,False
654,12877.720949581417,12877.720949581417,12887.720949581417,0.0,4,5,False
655,12904.139249187627,12909.139249187627,12919.139249187627,5.0,1,0,False
657,12927.208400859168,12934.139249187627,12959.139249187627,6.930848328458524,2,6,False
656,12919.907909789934,12949.907909789934,12959.907909789934,30.0,7,6,False
659,12936.41741788434,12944.907909789934,12964.907909789934,8.490491905593444,8,5,False
658,12935.41741788434,12944.907909789934,12979.907909789934,9.490491905593444,8,3,False
663,13001.694083126285,13004.907909789934,13029.907909789934,3.213826663648433,1,5,False
661,12969.123338174115,12998.123338174115,13033.123338174115,29.0,0,6,False
662,12986.85132440617,12998.123338174115,13038.123338174115,11.272013767944372,0,7,False
660,12968.123338174115,13004.907909789934,13039.907909789934,36.784571615819004,1,6,False
664,13007.066007422778,13053.123338174115,13073.123338174115,46.05733075133685,9,6,False
665,13016.150989867601,13053.123338174115,13073.123338174115,36.972348306513595,9,6,False
666,13041.82054068624,13064.907909789934,13079.907909789934,23.087369103694073,6,4,False
667,13052.000222867515,13099.907909789934,13129.907909789934,47.90768692241909,1,6,False
668,13131.12291260668,13136.12291260668,13166.12291260668,5.0,0,5,False
669,13138.870496970783,13148.870496970783,13188.870496970783,10.0,2,9,False
670,13179.355103016576,13189.355103016576,13204.355103016576,10.0,7,5,False
672,13206.769148714542,13219.355103016576,13234.355103016576,12.585954302034224,1,3,False
671,13189.938512797558,13219.355103016576,13254.355103016576,29.416590219017962,1,6,False
673,13210.273221059464,13238.870496970783,13258.870496970783,28.59727591131923,6,9,False
674,13286.457971105232,13286.457971105232,13301.457971105232,0.0,6,8,False
676,13343.918218701454,13361.622197710525,13371.622197710525,17.70397900907119,4,5,False
677,13363.071420110722,13371.622197710525,13386.622197710525,8.550777599803041,3,5,False
675,13336.622197710525,13356.622197710525,13396.622197710525,20.0,1,6,False
678,13433.911072240118,13438.911072240118,13448.911072240118,5.0,2,1,False
681,13477.626734234294,13479.083203062311,13499.083203062311,1.456468828017023,5,2,False
680,13471.813988206704,13471.813988206704,13501.813988206704,0.0,8,3,False
682,13478.626734234294,13492.626734234294,13507.626734234294,14.0,3,1,False
679,13444.083203062311,13459.083203062311,13509.083203062311,15.0,8,1,False
683,13485.698208537633,13511.813988206704,13526.813988206704,26.115779669071344,2,4,False
684,13583.844494033772,13588.844494033772,13598.844494033772,5.0,3,2,False
685,13587.25942940172,13623.844494033772,13663.844494033772,36.58506463205231,9,2,False
686,13616.33241439654,13658.844494033772,13668.844494033772,42.51207963723209,1,2,False
687,13648.486446335652,13693.844494033772,13708.844494033772,45.35804769812057,7,9,False
688,13676.397695722711,13703.844494033772,13718.844494033772,27.446798311060775,9,7,False
689,13756.407086620113,13756.407086620113,13781.407086620113,0.0,9,5,False
690,13773.664531877695,13786.407086620113,13806.407086620113,12.74255474241727,5,2,False
691,13835.947135280585,13840.947135280585,13875.947135280585,5.0,7,1,False
692,13873.633267933748,13873.633267933748,13893.633267933748,0.0,7,4,False
693,13903.36418758162,13903.36418758162,13933.36418758162,0.0,4,9,False
694,13906.425862337559,13911.425862337559,13941.425862337559,5.0,0,5,False
695,13916.371756063885,13943.36418758162,13983.36418758162,26.992431517734076,8,1,False
696,13979.90257881003,13984.90257881003,14004.90257881003,5.0,4,7,False
697,13991.902982280508,13996.902982280508,14036.902982280508,5.0,7,0,False
698,14003.967637630974,14018.967637630974,14048.967637630974,15.0,0,5,False
699,14036.439929543429,14041.439929543429,14061.439929543429,5.0,4,1,False
701,14063.698000032144,14088.698000032144,14098.698000032144,25.0,9,8,False
700,14050.132858163579,14055.132858163579,14100.132858163579,5.0,1,9,False
702,14113.77557726693,14113.77557726693,14123.77557726693,0.0,6,7,False
703,14200.19337028927,14205.19337028927,14215.19337028927,5.0,9,8,False
